adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.64,0.05,0.4830240442776819,0.729219250336157,207.02903133847263
0.65,0.05,0.4748615621464512,0.734513453751263,210.5876911746316
0.66,0.05,0.4664353248324038,0.7397031326842507,214.3919953659841
0.67,0.05,0.4577463911724062,0.7447903699100897,218.46158031715837
0.68,0.05,0.4486244145560326,0.7497772075184728,222.90360657023524
0.69,0.05,0.4390614000551687,0.754665647373272,227.75857770105696
0.7,0.05,0.4289748087070732,0.7594576476803552,233.1139217740996
0.71,0.05,0.41826530803988304,0.764155131016869,239.08270200230103
0.72,0.05,0.4067972316613782,0.7687599792517644,245.82271514384573
0.73,0.05,0.3943638895233256,0.7732740377305651,253.57291237002383
0.0,0.06,1.0,0.0,100.0
0.01,0.06,0.9852979592088893,0.0532271911398063,101.49214160586664
0.02,0.06,0.9708833547123483,0.0719672540279116,102.99898490857105
0.03,0.06,0.9567250065935288,0.0903228656061095,104.52324263589118
0.04,0.06,0.9428413684103804,0.1082256648615537,106.0623805344889
0.05,0.06,0.9292302527579689,0.1258628139196597,107.61595385341636
0.06,0.06,0.9158834404262524,0.1431534647446432,109.184199196199
0.07,0.06,0.9027858398984862,0.1600985082745094,110.7682415701652
0.08,0.06,0.8899385363222407,0.1767050357748475,112.36731068334215
0.09,0.06,0.8773333123720611,0.1929799631806042,113.98176564118862
0.1,0.06,0.8649629691398888,0.2089300296049788,115.6118857890981
0.11,0.06,0.8528492889028397,0.2245617620548283,117.2540111144918
0.12,0.06,0.8409373526608492,0.2398815817927867,118.9149223584674
0.13,0.06,0.8292425056533467,0.2548957745072715,120.5919852374326
0.14,0.06,0.817758332103751,0.269610492678306,122.28551648350891
0.15,0.06,0.8064784021716366,0.2840317693485232,123.99588101891632
0.16,0.06,0.7953965418638085,0.2981655131939944,125.72345331760629
0.17,0.06,0.7845027393520443,0.3120175114455089,127.46928083717648
0.18,0.06,0.7737976535243627,0.3255934351693615,129.23275166904023
0.19,0.06,0.7632687716090009,0.3388988399811898,131.0154479256318
0.2,0.06,0.7529137062044788,0.3519391693003453,132.8173457010247
0.21,0.06,0.7427969338633391,0.3649986829171432,134.6262961532339
0.22,0.06,0.7327707107356484,0.3775458420822355,136.46833659550515
0.23,0.06,0.7228958702469596,0.3898438647059303,138.33250972347852
0.24,0.06,0.713165418613596,0.4018977213200049,140.21992288184902
0.25,0.06,0.7035836471513836,0.4137122840073945,142.12951140191
0.26,0.06,0.6941218577086027,0.4252923255852584,144.066922672792
0.27,0.06,0.6847830264380113,0.4366425185466376,146.03165694711086
0.28,0.06,0.6755597928795998,0.447767455690035,148.02538732174412
0.29,0.06,0.6664446675203619,0.4586716265299997,150.04996644668134
0.3,0.06,0.6574299868307679,0.4693594317634949,152.10745174868555
0.31,0.06,0.6485079861291865,0.4798351867562228,154.20010568702455
0.32,0.06,0.6396705815598284,0.4901031188537349,156.33046584095098
0.33,0.06,0.6309096872491939,0.5001673667811601,158.50129110555633
0.34,0.06,0.622217250479126,0.5100320018530804,160.71556988012946
0.35,0.06,0.6135909886125586,0.5197009930509469,162.97501406615876
0.36,0.06,0.6049752020453751,0.529178241745995,165.29603141072164
0.37,0.06,0.596425338374188,0.5384675696661989,167.66557952181026
0.38,0.06,0.5879153683113988,0.5475727192130948,170.09250887116357
0.39,0.06,0.5794271885508104,0.5564973639627471,172.58423832355413
0.4,0.06,0.5709643776710565,0.5652450941732257,175.14227491371085
0.41,0.06,0.5622138481037371,0.5731082697601477,177.8682619385577
0.42,0.06,0.5537082799926143,0.5814923961117449,180.60051404926412
0.43,0.06,0.545176766105026,0.5897102473952465,183.42674563049047
0.44,0.06,0.5366082792440113,0.5977651486998702,186.35567856105905
0.45,0.06,0.5280412788302746,0.6056603651053456,189.379133808481
0.46,0.06,0.5193318240490843,0.6133990923586083,192.55511672735187
0.47,0.06,0.5105505927214158,0.6209844639458125,195.86697464587107
0.48,0.06,0.5016578921023214,0.6284195439862137,199.3390347771173
0.49,0.06,0.4926365332381764,0.6357073425501721,202.98941157019857
0.5,0.06,0.48345855279182814,0.6428508054967477,206.8429639366808
0.51,0.06,0.4741084669351152,0.6498528176787355,210.9221981342207
0.52,0.06,0.46451740097219024,0.6567162081083702,215.2771883049152
0.53,0.06,0.454671671830236,0.6634437479317506,219.9389277925758
0.54,0.06,0.4445202044093248,0.6700381509787399,224.96165305439663
0.55,0.06,0.4340125294216228,0.676502078743707,230.40809474616503
0.56,0.06,0.4230705493667423,0.6828381369612088,236.36719726693656
0.57,0.06,0.41161070021053936,0.6890488810881019,242.9480087588828
0.58,0.06,0.3995055024827881,0.6951368126839177,250.3094434958585
0.59,0.06,0.38662594767523073,0.7011043830930342,258.6479272829378
0.0,0.07,1.0,0.0,100.0
0.01,0.07,0.9828488291930714,0.0532271259137256,101.74504667426932
0.02,0.07,0.9660110115122841,0.071966032942867,103.51848872141802
